#,Date-Time (EST),"ACCurrent , amp","Temperature , °C","RH , %","Dew Point , °C"
26817,02/17/2025 02:06:00,0.339,18.534,25.5,-1.58
26818,02/17/2025 02:07:00,0.339,18.53,25.34,-1.67
26819,02/17/2025 02:08:00,0.339,18.531,25.21,-1.74
26820,02/17/2025 02:09:00,0.339,18.531,25.14,-1.78
26821,02/17/2025 02:10:00,0.339,18.531,25.11,-1.79
26822,02/17/2025 02:11:00,0.339,18.533,25.21,-1.74
26823,02/17/2025 02:12:00,0.342,18.528,25.21,-1.74
26824,02/17/2025 02:13:00,0.342,18.533,25.35,-1.66
26825,02/17/2025 02:14:00,0.339,18.533,25.34,-1.67
26826,02/17/2025 02:15:00,0.339,18.539,25.4,-1.63
26827,02/17/2025 02:16:00,0.339,18.546,25.28,-1.69
26828,02/17/2025 02:17:00,0.342,18.554,25.31,-1.67
26829,02/17/2025 02:18:00,0.339,18.563,25.31,-1.66
26830,02/17/2025 02:19:00,0.339,18.563,25.31,-1.66
26831,02/17/2025 02:20:00,0.339,18.57,25.31,-1.65
26832,02/17/2025 02:21:00,0.339,18.573,25.26,-1.68
26833,02/17/2025 02:22:00,0.339,18.575,24.91,-1.87
26834,02/17/2025 02:23:00,0.342,18.573,24.95,-1.84
26835,02/17/2025 02:24:00,0.342,18.575,24.95,-1.84
26836,02/17/2025 02:25:00,0.345,18.567,24.77,-1.95
26837,02/17/2025 02:26:00,0.342,18.575,24.55,-2.06
26838,02/17/2025 02:27:00,0.339,18.58,24.63,-2.01
26839,02/17/2025 02:28:00,0.339,18.586,24.65,-2.0
26840,02/17/2025 02:29:00,0.339,18.594,24.75,-1.94
26841,02/17/2025 02:30:00,0.339,18.601,24.68,-1.97
26842,02/17/2025 02:31:00,0.339,18.601,24.87,-1.86
26843,02/17/2025 02:32:00,0.339,18.612,24.76,-1.92
26844,02/17/2025 02:33:00,0.339,18.615,24.74,-1.93
26845,02/17/2025 02:34:00,0.339,18.624,24.71,-1.93
26846,02/17/2025 02:35:00,0.336,18.627,24.65,-1.96
26847,02/17/2025 02:36:00,0.339,18.624,24.54,-2.03
26848,02/17/2025 02:37:00,0.339,18.628,24.48,-2.06
26849,02/17/2025 02:38:00,0.339,18.63,24.29,-2.16
26850,02/17/2025 02:39:00,0.339,18.624,24.29,-2.16
26851,02/17/2025 02:40:00,0.339,18.628,24.25,-2.18
26852,02/17/2025 02:41:00,0.339,18.63,24.24,-2.19
26853,02/17/2025 02:42:00,0.339,18.635,24.31,-2.14
26854,02/17/2025 02:43:00,0.336,18.644,24.31,-2.14
26855,02/17/2025 02:44:00,0.339,18.652,24.35,-2.11
26856,02/17/2025 02:45:00,0.339,18.655,24.35,-2.1
26857,02/17/2025 02:46:00,0.342,18.658,24.37,-2.09
26858,02/17/2025 02:47:00,0.342,18.656,24.44,-2.06
26859,02/17/2025 02:48:00,0.342,18.659,24.27,-2.15
26860,02/17/2025 02:49:00,0.342,18.659,24.17,-2.2
26861,02/17/2025 02:50:00,0.342,18.655,24.01,-2.3
26862,02/17/2025 02:51:00,0.339,18.652,24.09,-2.25
26863,02/17/2025 02:52:00,0.342,18.652,23.99,-2.31
26864,02/17/2025 02:53:00,0.342,18.655,23.95,-2.33
26865,02/17/2025 02:54:00,0.342,18.656,23.96,-2.32
26866,02/17/2025 02:55:00,0.342,18.658,23.89,-2.36
26867,02/17/2025 02:56:00,0.339,18.665,23.81,-2.4
26868,02/17/2025 02:57:00,0.339,18.668,23.75,-2.43
26869,02/17/2025 02:58:00,0.339,18.676,23.86,-2.36
26870,02/17/2025 02:59:00,0.339,18.685,23.91,-2.33
26871,02/17/2025 03:00:00,0.336,18.689,23.86,-2.35
26872,02/17/2025 03:01:00,0.339,18.692,23.85,-2.35
26873,02/17/2025 03:02:00,0.339,18.693,23.75,-2.41
26874,02/17/2025 03:03:00,0.339,18.696,23.65,-2.47
26875,02/17/2025 03:04:00,0.336,18.692,23.59,-2.5
26876,02/17/2025 03:05:00,0.336,18.688,23.56,-2.52
26877,02/17/2025 03:06:00,0.336,18.682,23.49,-2.57
26878,02/17/2025 03:07:00,0.336,18.685,23.55,-2.53
26879,02/17/2025 03:08:00,0.336,18.685,23.49,-2.57
26880,02/17/2025 03:09:00,0.336,18.688,23.4,-2.61
26881,02/17/2025 03:10:00,0.336,18.688,23.47,-2.57
26882,02/17/2025 03:11:00,0.336,18.696,23.56,-2.52
26883,02/17/2025 03:12:00,0.336,18.699,23.32,-2.65
26884,02/17/2025 03:13:00,0.333,18.699,23.33,-2.64
26885,02/17/2025 03:14:00,0.336,18.711,23.39,-2.6
26886,02/17/2025 03:15:00,0.336,18.713,23.33,-2.63
26887,02/17/2025 03:16:00,0.333,18.719,23.37,-2.6
26888,02/17/2025 03:17:00,0.333,18.722,23.35,-2.62
26889,02/17/2025 03:18:00,0.336,18.723,23.26,-2.67
26890,02/17/2025 03:19:00,0.336,18.722,23.32,-2.63
26891,02/17/2025 03:20:00,0.339,18.717,23.33,-2.63
26892,02/17/2025 03:21:00,0.336,18.71,23.1,-2.77
26893,02/17/2025 03:22:00,0.336,18.714,22.94,-2.86
26894,02/17/2025 03:23:00,0.336,18.707,22.94,-2.86
26895,02/17/2025 03:24:00,0.336,18.701,23.16,-2.74
26896,02/17/2025 03:25:00,0.336,18.713,23.09,-2.78
26897,02/17/2025 03:26:00,0.336,18.72,23.03,-2.8
26898,02/17/2025 03:27:00,0.339,18.717,23.03,-2.81
26899,02/17/2025 03:28:00,0.339,18.726,23.01,-2.81
26900,02/17/2025 03:29:00,0.339,18.731,22.96,-2.84
26901,02/17/2025 03:30:00,0.339,18.738,22.93,-2.85
26902,02/17/2025 03:31:00,0.339,18.735,22.97,-2.82
26903,02/17/2025 03:32:00,0.336,18.741,22.79,-2.92
26904,02/17/2025 03:33:00,0.336,18.738,22.76,-2.95
26905,02/17/2025 03:34:00,0.336,18.735,22.59,-3.05
26906,02/17/2025 03:35:00,0.339,18.74,22.47,-3.12
26907,02/17/2025 03:36:00,0.336,18.732,22.53,-3.09
26908,02/17/2025 03:37:00,0.336,18.735,22.57,-3.06
26909,02/17/2025 03:38:00,0.336,18.74,22.44,-3.14
26910,02/17/2025 03:39:00,0.336,18.745,22.36,-3.18
26911,02/17/2025 03:40:00,0.336,18.753,22.45,-3.11
26912,02/17/2025 03:41:00,0.339,18.756,22.5,-3.09
26913,02/17/2025 03:42:00,0.336,18.762,22.58,-3.03
26914,02/17/2025 03:43:00,0.336,18.771,22.68,-2.96
26915,02/17/2025 03:44:00,0.336,18.777,22.58,-3.02
26916,02/17/2025 03:45:00,0.333,18.78,22.42,-3.11
26917,02/17/2025 03:46:00,0.333,18.784,22.4,-3.12
26918,02/17/2025 03:47:00,0.336,18.781,22.16,-3.27
26919,02/17/2025 03:48:00,0.336,18.781,22.22,-3.23
26920,02/17/2025 03:49:00,0.336,18.783,22.19,-3.25
26921,02/17/2025 03:50:00,0.336,18.771,22.16,-3.28
26922,02/17/2025 03:51:00,0.333,18.777,22.18,-3.26
26923,02/17/2025 03:52:00,0.336,18.775,22.1,-3.31
26924,02/17/2025 03:53:00,0.336,18.78,22.08,-3.32
26925,02/17/2025 03:54:00,0.336,18.786,22.02,-3.35
26926,02/17/2025 03:55:00,0.333,18.786,21.96,-3.38
26927,02/17/2025 03:56:00,0.336,18.787,21.9,-3.42
26928,02/17/2025 03:57:00,0.336,18.795,21.8,-3.47
26929,02/17/2025 03:58:00,0.333,18.799,21.93,-3.39
26930,02/17/2025 03:59:00,0.336,18.8,21.84,-3.45
26931,02/17/2025 04:00:00,0.336,18.8,21.82,-3.46
26932,02/17/2025 04:01:00,0.333,18.802,21.6,-3.59
26933,02/17/2025 04:02:00,0.333,18.795,21.59,-3.61
26934,02/17/2025 04:03:00,0.333,18.793,21.49,-3.67
26935,02/17/2025 04:04:00,0.336,18.793,21.42,-3.71
26936,02/17/2025 04:05:00,0.333,18.792,21.28,-3.8
26937,02/17/2025 04:06:00,0.333,18.786,21.54,-3.64
26938,02/17/2025 04:07:00,0.333,18.792,21.54,-3.64
26939,02/17/2025 04:08:00,0.336,18.79,21.51,-3.66
26940,02/17/2025 04:09:00,0.336,18.792,21.59,-3.61
26941,02/17/2025 04:10:00,0.336,18.799,21.68,-3.54
26942,02/17/2025 04:11:00,0.336,18.799,21.74,-3.51
26943,02/17/2025 04:12:00,0.336,18.8,21.84,-3.45
26944,02/17/2025 04:13:00,0.336,18.803,21.68,-3.54
26945,02/17/2025 04:14:00,0.336,18.806,21.62,-3.58
26946,02/17/2025 04:15:00,0.336,18.802,21.5,-3.66
26947,02/17/2025 04:16:00,0.336,18.8,21.46,-3.68
26948,02/17/2025 04:17:00,0.336,18.796,21.33,-3.77
26949,02/17/2025 04:18:00,0.336,18.784,21.26,-3.82
26950,02/17/2025 04:19:00,0.336,18.786,21.2,-3.85
26951,02/17/2025 04:20:00,0.336,18.78,21.33,-3.78
26952,02/17/2025 04:21:00,0.336,18.783,21.45,-3.7
26953,02/17/2025 04:22:00,0.336,18.784,21.45,-3.7
26954,02/17/2025 04:23:00,0.336,18.774,21.43,-3.72
26955,02/17/2025 04:24:00,0.333,18.775,21.39,-3.75
26956,02/17/2025 04:25:00,0.333,18.78,21.39,-3.74
26957,02/17/2025 04:26:00,0.336,18.783,21.32,-3.78
26958,02/17/2025 04:27:00,0.336,18.789,21.32,-3.77
26959,02/17/2025 04:28:00,0.336,18.792,21.3,-3.79
26960,02/17/2025 04:29:00,0.336,18.792,21.17,-3.87
26961,02/17/2025 04:30:00,0.333,18.795,21.11,-3.9
26962,02/17/2025 04:31:00,0.336,18.793,21.02,-3.96
26963,02/17/2025 04:32:00,0.336,18.786,21.25,-3.82
26964,02/17/2025 04:33:00,0.336,18.786,21.08,-3.93
26965,02/17/2025 04:34:00,0.336,18.784,21.11,-3.91
26966,02/17/2025 04:35:00,0.333,18.784,21.19,-3.86
26967,02/17/2025 04:36:00,0.336,18.786,21.23,-3.83
26968,02/17/2025 04:37:00,0.336,18.79,21.19,-3.86
26969,02/17/2025 04:38:00,0.333,18.795,21.17,-3.87
26970,02/17/2025 04:39:00,0.336,18.796,21.15,-3.87
26971,02/17/2025 04:40:00,0.336,18.802,21.26,-3.8
26972,02/17/2025 04:41:00,0.336,18.802,21.26,-3.8
26973,02/17/2025 04:42:00,0.336,18.798,21.3,-3.79
26974,02/17/2025 04:43:00,0.336,18.792,21.42,-3.71
26975,02/17/2025 04:44:00,0.336,18.793,21.37,-3.74
26976,02/17/2025 04:45:00,0.336,18.787,21.33,-3.77
26977,02/17/2025 04:46:00,0.336,18.781,21.31,-3.79
26978,02/17/2025 04:47:00,0.333,18.769,21.25,-3.84
26979,02/17/2025 04:48:00,0.333,18.757,20.97,-4.02
26980,02/17/2025 04:49:00,0.333,18.754,20.92,-4.06
26981,02/17/2025 04:50:00,0.333,18.757,20.97,-4.03
26982,02/17/2025 04:51:00,0.333,18.751,20.88,-4.09
26983,02/17/2025 04:52:00,0.333,18.743,20.94,-4.06
26984,02/17/2025 04:53:00,0.336,18.741,20.97,-4.04
26985,02/17/2025 04:54:00,0.339,18.741,20.95,-4.05
26986,02/17/2025 04:55:00,0.336,18.741,20.98,-4.03
26987,02/17/2025 04:56:00,0.336,18.745,20.84,-4.11
26988,02/17/2025 04:57:00,0.336,18.745,20.7,-4.2
26989,02/17/2025 04:58:00,0.336,18.745,20.67,-4.22
26990,02/17/2025 04:59:00,0.336,18.745,20.55,-4.3
26991,02/17/2025 05:00:00,0.336,18.74,20.38,-4.42
26992,02/17/2025 05:01:00,0.336,18.731,20.37,-4.43
26993,02/17/2025 05:02:00,0.336,18.734,20.32,-4.46
26994,02/17/2025 05:03:00,0.336,18.726,20.26,-4.51
26995,02/17/2025 05:04:00,0.336,18.731,20.33,-4.45
26996,02/17/2025 05:05:00,0.336,18.729,20.27,-4.5
26997,02/17/2025 05:06:00,0.333,18.732,20.33,-4.45
26998,02/17/2025 05:07:00,0.336,18.734,20.39,-4.41
26999,02/17/2025 05:08:00,0.333,18.741,20.52,-4.33
27000,02/17/2025 05:09:00,0.333,18.741,20.46,-4.37
27001,02/17/2025 05:10:00,0.333,18.745,20.39,-4.4
27002,02/17/2025 05:11:00,0.333,18.745,20.44,-4.37
27003,02/17/2025 05:12:00,0.333,18.75,20.37,-4.42
27004,02/17/2025 05:13:00,0.333,18.753,20.47,-4.35
27005,02/17/2025 05:14:00,127.822,18.75,20.58,-4.28
27006,02/17/2025 05:15:00,132.644,18.833,20.47,-4.28
27007,02/17/2025 05:16:00,143.023,18.931,21.0,-3.86
27008,02/17/2025 05:17:00,91.804,18.977,21.53,-3.49
27009,02/17/2025 05:18:00,95.061,19.028,21.76,-3.3
27010,02/17/2025 05:19:00,90.892,19.099,21.86,-3.18
27011,02/17/2025 05:20:00,109.401,19.133,21.91,-3.13
27012,02/17/2025 05:21:00,97.743,19.193,21.89,-3.09
27013,02/17/2025 05:22:00,96.104,19.252,21.88,-3.04
27014,02/17/2025 05:23:00,103.307,19.261,21.76,-3.11
27015,02/17/2025 05:24:00,95.897,19.33,21.82,-3.01
27016,02/17/2025 05:25:00,91.798,19.397,21.79,-2.98
27017,02/17/2025 05:26:00,105.165,19.458,21.84,-2.89
27018,02/17/2025 05:27:00,96.562,19.535,21.77,-2.88
27019,02/17/2025 05:28:00,93.974,19.633,21.71,-2.83
27020,02/17/2025 05:29:00,105.885,19.737,21.58,-2.83
27021,02/17/2025 05:30:00,91.31,19.807,21.59,-2.76
27022,02/17/2025 05:31:00,93.874,19.923,21.49,-2.72
27023,02/17/2025 05:32:00,95.9,20.051,21.42,-2.66
27024,02/17/2025 05:33:00,89.512,20.145,21.3,-2.66
27025,02/17/2025 05:34:00,124.215,20.28,21.17,-2.63
27026,02/17/2025 05:35:00,93.242,20.42,20.99,-2.63
27027,02/17/2025 05:36:00,89.857,20.55,20.84,-2.62
27028,02/17/2025 05:37:00,93.693,20.657,20.75,-2.59
27029,02/17/2025 05:38:00,100.093,20.819,20.69,-2.49
27030,02/17/2025 05:39:00,92.958,20.922,20.64,-2.44
27031,02/17/2025 05:40:00,96.995,21.019,20.41,-2.51
27032,02/17/2025 05:41:00,95.18,21.097,20.2,-2.59
27033,02/17/2025 05:42:00,89.268,21.176,20.0,-2.65
27034,02/17/2025 05:43:00,98.167,21.231,19.93,-2.66
27035,02/17/2025 05:44:00,94.887,21.293,19.87,-2.64
27036,02/17/2025 05:45:00,87.767,21.359,19.91,-2.57
27037,02/17/2025 05:46:00,93.507,21.417,19.94,-2.5
27038,02/17/2025 05:47:00,95.241,21.431,19.99,-2.45
27039,02/17/2025 05:48:00,95.54,21.475,19.98,-2.42
27040,02/17/2025 05:49:00,90.898,21.553,19.89,-2.42
27041,02/17/2025 05:50:00,87.156,21.62,19.87,-2.37
27042,02/17/2025 05:51:00,96.172,21.695,19.81,-2.35
27043,02/17/2025 05:52:00,87.211,21.767,19.83,-2.28
27044,02/17/2025 05:53:00,90.871,21.861,19.84,-2.2
27045,02/17/2025 05:54:00,94.905,21.917,19.87,-2.13
27046,02/17/2025 05:55:00,94.539,21.973,19.67,-2.22
27047,02/17/2025 05:56:00,98.128,22.077,19.82,-2.03
27048,02/17/2025 05:57:00,87.355,22.176,19.7,-2.03
27049,02/17/2025 05:58:00,105.519,22.257,19.62,-2.02
27050,02/17/2025 05:59:00,89.381,22.342,19.68,-1.91
27051,02/17/2025 06:00:00,97.584,22.399,19.53,-1.97
27052,02/17/2025 06:01:00,94.163,22.487,19.48,-1.93
27053,02/17/2025 06:02:00,133.04,22.565,19.47,-1.87
27054,02/17/2025 06:03:00,136.004,22.664,19.48,-1.79
27055,02/17/2025 06:04:00,104.149,22.748,19.34,-1.81
27056,02/17/2025 06:05:00,129.57,22.812,19.24,-1.83
27057,02/17/2025 06:06:00,99.977,22.874,19.16,-1.83
27058,02/17/2025 06:07:00,101.125,22.887,18.95,-1.98
27059,02/17/2025 06:08:00,133.834,22.971,18.82,-2.0
27060,02/17/2025 06:09:00,98.387,22.962,18.75,-2.06
27061,02/17/2025 06:10:00,104.683,23.034,18.82,-1.95
27062,02/17/2025 06:11:00,129.454,23.063,18.89,-1.87
27063,02/17/2025 06:12:00,106.023,23.099,18.79,-1.92
27064,02/17/2025 06:13:00,133.159,23.165,18.82,-1.84
27065,02/17/2025 06:14:00,133.687,23.201,18.84,-1.8
27066,02/17/2025 06:15:00,129.671,23.262,18.83,-1.75
27067,02/17/2025 06:16:00,109.001,23.408,18.77,-1.68
27068,02/17/2025 06:17:00,131.362,23.481,18.57,-1.76
27069,02/17/2025 06:18:00,133.675,23.581,18.56,-1.69
27070,02/17/2025 06:19:00,100.597,23.642,18.45,-1.72
27071,02/17/2025 06:20:00,129.387,23.711,18.27,-1.8
27072,02/17/2025 06:21:00,129.726,23.809,18.3,-1.69
27073,02/17/2025 06:22:00,126.186,23.878,18.23,-1.69
27074,02/17/2025 06:23:00,129.43,24.003,18.15,-1.64
27075,02/17/2025 06:24:00,97.768,24.104,18.02,-1.66
27076,02/17/2025 06:25:00,128.698,24.18,17.88,-1.71
27077,02/17/2025 06:26:00,132.229,24.279,17.84,-1.66
27078,02/17/2025 06:27:00,128.328,24.349,17.81,-1.62
27079,02/17/2025 06:28:00,131.685,24.439,17.68,-1.65
27080,02/17/2025 06:29:00,128.603,24.54,17.57,-1.65
27081,02/17/2025 06:30:00,129.226,24.663,17.52,-1.59
27082,02/17/2025 06:31:00,102.892,24.708,17.42,-1.63
27083,02/17/2025 06:32:00,126.204,24.812,17.19,-1.73
27084,02/17/2025 06:33:00,129.113,24.835,17.14,-1.74
27085,02/17/2025 06:34:00,129.07,24.847,17.04,-1.82
27086,02/17/2025 06:35:00,133.364,24.852,17.06,-1.8
27087,02/17/2025 06:36:00,105.388,24.882,17.04,-1.79
27088,02/17/2025 06:37:00,129.598,24.926,17.04,-1.75
27089,02/17/2025 06:38:00,99.672,24.985,17.02,-1.73
27090,02/17/2025 06:39:00,103.627,25.035,16.95,-1.74
27091,02/17/2025 06:40:00,103.996,25.088,16.93,-1.72
27092,02/17/2025 06:41:00,132.976,25.121,16.87,-1.74
27093,02/17/2025 06:42:00,106.343,25.179,16.77,-1.77
27094,02/17/2025 06:43:00,131.194,25.235,16.79,-1.7
27095,02/17/2025 06:44:00,126.003,25.298,16.65,-1.77
27096,02/17/2025 06:45:00,131.197,25.397,16.61,-1.72
27097,02/17/2025 06:46:00,132.155,25.439,16.47,-1.8
27098,02/17/2025 06:47:00,126.9,25.512,16.46,-1.75
27099,02/17/2025 06:48:00,127.074,25.593,16.4,-1.74
27100,02/17/2025 06:49:00,130.813,25.673,16.43,-1.65
27101,02/17/2025 06:50:00,96.239,25.731,16.34,-1.68
27102,02/17/2025 06:51:00,128.841,25.784,16.19,-1.76
27103,02/17/2025 06:52:00,103.935,25.815,16.03,-1.87
27104,02/17/2025 06:53:00,133.95,25.807,15.86,-2.02
27105,02/17/2025 06:54:00,105.525,25.8,15.84,-2.04
27106,02/17/2025 06:55:00,99.968,25.793,15.77,-2.11
27107,02/17/2025 06:56:00,123.51,25.751,15.84,-2.08
27108,02/17/2025 06:57:00,97.777,25.758,15.99,-1.95
27109,02/17/2025 06:58:00,133.04,25.765,16.02,-1.91
27110,02/17/2025 06:59:00,102.718,25.769,16.1,-1.85
27111,02/17/2025 07:00:00,95.756,25.774,16.0,-1.92
27112,02/17/2025 07:01:00,104.952,25.8,15.96,-1.94
27113,02/17/2025 07:02:00,127.318,25.807,15.91,-1.97
27114,02/17/2025 07:03:00,128.032,25.845,15.82,-2.02
27115,02/17/2025 07:04:00,96.214,25.918,15.87,-1.92
27116,02/17/2025 07:05:00,119.448,25.912,15.85,-1.94
27117,02/17/2025 07:06:00,98.949,25.964,15.78,-1.96
27118,02/17/2025 07:07:00,132.064,25.99,15.76,-1.96
27119,02/17/2025 07:08:00,131.313,26.07,15.73,-1.92
27120,02/17/2025 07:09:00,100.227,26.125,15.81,-1.8
27121,02/17/2025 07:10:00,130.105,26.151,15.71,-1.87
27122,02/17/2025 07:11:00,130.153,26.218,15.63,-1.89
27123,02/17/2025 07:12:00,125.362,26.299,15.57,-1.88
27124,02/17/2025 07:13:00,125.661,26.319,15.39,-2.01
27125,02/17/2025 07:14:00,132.131,26.354,15.3,-2.07
27126,02/17/2025 07:15:00,102.477,26.38,15.24,-2.1
27127,02/17/2025 07:16:00,130.056,26.403,15.26,-2.07
27128,02/17/2025 07:17:00,128.463,26.394,15.29,-2.04
27129,02/17/2025 07:18:00,130.669,26.421,15.34,-1.98
27130,02/17/2025 07:19:00,128.176,26.453,15.45,-1.86
27131,02/17/2025 07:20:00,130.431,26.461,15.53,-1.78
27132,02/17/2025 07:21:00,129.757,26.502,15.44,-1.83
27133,02/17/2025 07:22:00,126.567,26.539,15.48,-1.76
27134,02/17/2025 07:23:00,126.342,26.55,15.38,-1.84
27135,02/17/2025 07:24:00,126.198,26.586,15.38,-1.81
27136,02/17/2025 07:25:00,96.071,26.628,15.38,-1.78
27137,02/17/2025 07:26:00,101.857,26.675,15.38,-1.74
27138,02/17/2025 07:27:00,98.198,26.683,15.37,-1.75
27139,02/17/2025 07:28:00,129.253,26.748,15.35,-1.71
27140,02/17/2025 07:29:00,128.389,26.747,15.26,-1.79
27141,02/17/2025 07:30:00,129.696,26.762,15.15,-1.88
27142,02/17/2025 07:31:00,128.969,26.793,15.07,-1.92
27143,02/17/2025 07:32:00,97.429,26.803,15.01,-1.97
27144,02/17/2025 07:33:00,105.531,26.802,14.92,-2.05
27145,02/17/2025 07:34:00,105.647,26.793,14.95,-2.03
27146,02/17/2025 07:35:00,101.091,26.733,14.89,-2.14
27147,02/17/2025 07:36:00,129.238,26.675,14.85,-2.21
27148,02/17/2025 07:37:00,132.622,26.647,15.04,-2.07
27149,02/17/2025 07:38:00,132.201,26.588,15.18,-1.99
27150,02/17/2025 07:39:00,99.379,26.534,15.18,-2.03
27151,02/17/2025 07:40:00,132.851,26.58,15.34,-1.86
27152,02/17/2025 07:41:00,102.98,26.531,15.35,-1.88
27153,02/17/2025 07:42:00,131.139,26.531,15.41,-1.82
27154,02/17/2025 07:43:00,109.877,26.569,15.45,-1.77
27155,02/17/2025 07:44:00,132.299,26.531,15.34,-1.89
27156,02/17/2025 07:45:00,130.95,26.56,15.4,-1.82
27157,02/17/2025 07:46:00,101.848,26.589,15.41,-1.78
27158,02/17/2025 07:47:00,106.249,26.588,15.39,-1.81
27159,02/17/2025 07:48:00,128.756,26.644,15.45,-1.7
27160,02/17/2025 07:49:00,130.999,26.699,15.37,-1.73
27161,02/17/2025 07:50:00,131.237,26.718,15.26,-1.81
27162,02/17/2025 07:51:00,130.941,26.761,15.2,-1.83
27163,02/17/2025 07:52:00,129.299,26.816,15.15,-1.83
27164,02/17/2025 07:53:00,101.808,26.807,15.04,-1.94
27165,02/17/2025 07:54:00,127.553,26.82,15.0,-1.97
27166,02/17/2025 07:55:00,99.892,26.822,14.6,-2.32
27167,02/17/2025 07:56:00,133.892,26.803,14.57,-2.37
27168,02/17/2025 07:57:00,133.809,26.823,14.76,-2.18
27169,02/17/2025 07:58:00,132.381,26.81,14.62,-2.32
27170,02/17/2025 07:59:00,110.967,26.822,14.7,-2.24
27171,02/17/2025 08:00:00,104.134,26.839,14.9,-2.04
27172,02/17/2025 08:01:00,110.661,26.874,15.01,-1.91
27173,02/17/2025 08:02:00,130.69,26.863,15.06,-1.87
27174,02/17/2025 08:03:00,103.63,26.871,15.0,-1.93
27175,02/17/2025 08:04:00,99.989,26.908,15.02,-1.88
27176,02/17/2025 08:05:00,134.697,26.917,15.05,-1.84
27177,02/17/2025 08:06:00,102.849,26.94,14.87,-1.98
27178,02/17/2025 08:07:00,131.771,26.969,14.84,-1.99
27179,02/17/2025 08:08:00,131.814,26.957,14.7,-2.13
27180,02/17/2025 08:09:00,131.64,26.97,14.64,-2.17
27181,02/17/2025 08:10:00,103.02,26.997,14.6,-2.19
27182,02/17/2025 08:11:00,101.607,27.004,14.38,-2.39
27183,02/17/2025 08:12:00,100.197,27.003,14.45,-2.32
27184,02/17/2025 08:13:00,133.758,26.989,14.41,-2.37
27185,02/17/2025 08:14:00,130.44,26.966,14.41,-2.39
27186,02/17/2025 08:15:00,134.438,26.99,14.56,-2.23
27187,02/17/2025 08:16:00,131.679,26.989,14.61,-2.18
27188,02/17/2025 08:17:00,129.366,26.981,14.64,-2.16
27189,02/17/2025 08:18:00,133.08,26.99,14.68,-2.12
27190,02/17/2025 08:19:00,130.602,27.012,14.82,-1.98
27191,02/17/2025 08:20:00,131.868,27.05,14.7,-2.05
27192,02/17/2025 08:21:00,102.992,27.064,14.74,-2.01
27193,02/17/2025 08:22:00,134.395,27.108,14.74,-1.97
27194,02/17/2025 08:23:00,130.163,27.116,14.68,-2.02
27195,02/17/2025 08:24:00,102.626,27.124,14.68,-2.02
27196,02/17/2025 08:25:00,132.317,27.145,14.46,-2.2
27197,02/17/2025 08:26:00,97.392,27.128,14.43,-2.25
27198,02/17/2025 08:27:00,132.082,27.039,14.19,-2.54
27199,02/17/2025 08:28:00,132.091,27.004,14.25,-2.51
27200,02/17/2025 08:29:00,132.976,26.967,14.24,-2.55
27201,02/17/2025 08:30:00,130.758,26.895,14.34,-2.51
27202,02/17/2025 08:31:00,130.556,26.886,14.55,-2.32
27203,02/17/2025 08:32:00,104.985,26.856,14.55,-2.35
27204,02/17/2025 08:33:00,134.704,26.825,14.56,-2.36
27205,02/17/2025 08:34:00,132.232,26.833,14.64,-2.28
27206,02/17/2025 08:35:00,100.874,26.866,14.7,-2.2
27207,02/17/2025 08:36:00,100.993,26.897,14.7,-2.17
27208,02/17/2025 08:37:00,129.494,26.915,14.59,-2.26
27209,02/17/2025 08:38:00,132.558,26.96,14.58,-2.24
27210,02/17/2025 08:39:00,133.025,26.975,14.29,-2.49
27211,02/17/2025 08:40:00,132.012,26.97,14.14,-2.65
27212,02/17/2025 08:41:00,105.08,27.003,14.2,-2.56
27213,02/17/2025 08:42:00,130.34,27.027,14.12,-2.61
27214,02/17/2025 08:43:00,102.391,27.01,14.08,-2.67
27215,02/17/2025 08:44:00,99.248,27.018,14.19,-2.56
27216,02/17/2025 08:45:00,98.442,27.021,14.19,-2.56
27217,02/17/2025 08:46:00,103.078,27.03,14.33,-2.41
27218,02/17/2025 08:47:00,101.65,27.041,14.39,-2.35
27219,02/17/2025 08:48:00,99.791,27.05,14.5,-2.24
27220,02/17/2025 08:49:00,134.994,27.027,14.46,-2.3
27221,02/17/2025 08:50:00,98.781,27.041,14.5,-2.24
27222,02/17/2025 08:51:00,135.222,27.05,14.52,-2.22
27223,02/17/2025 08:52:00,97.758,27.05,14.71,-2.05
27224,02/17/2025 08:53:00,103.899,27.076,14.71,-2.03
27225,02/17/2025 08:54:00,110.085,27.098,14.76,-1.96
27226,02/17/2025 08:55:00,107.405,27.104,14.68,-2.03
27227,02/17/2025 08:56:00,133.361,27.105,14.65,-2.06
27228,02/17/2025 08:57:00,121.138,27.107,14.52,-2.18
27229,02/17/2025 08:58:00,105.232,27.164,14.65,-2.01
27230,02/17/2025 08:59:00,132.195,27.112,14.54,-2.16
27231,02/17/2025 09:00:00,102.208,27.148,14.6,-2.07
27232,02/17/2025 09:01:00,134.127,27.135,14.63,-2.05
27233,02/17/2025 09:02:00,100.987,27.138,14.6,-2.07
27234,02/17/2025 09:03:00,134.899,27.096,14.5,-2.2
27235,02/17/2025 09:04:00,129.717,27.105,14.49,-2.21
27236,02/17/2025 09:05:00,130.974,27.064,14.55,-2.18
27237,02/17/2025 09:06:00,136.159,27.075,14.55,-2.17
27238,02/17/2025 09:07:00,107.301,27.023,14.6,-2.17
